0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.044016244486228075	0.0	0.0017726790896853948	0.0349957381497474	99.83596878959686
0.02	0.005	0.0	0.08462173621891281	0.0	0.006894949595760408	0.03499147681844816	99.67220664157358
0.03	0.005	0.0	0.12208076273159273	0.0	0.0150912304654421	0.03498721600603908	99.50871311458391
0.04	0.005	0.0	0.15663713276645957	0.0	0.026108409006236323	0.03498295571245699	99.34548776800548
0.05	0.005	0.0	0.18851576335676223	0.0	0.039713960630216184	0.03497869593763871	99.18253016193871
0.06	0.005	0.0	0.21792414332933494	0.0	0.05569423392642649	0.03497443668152106	99.01983985720564
0.07	0.005	0.0	0.24505368377451606	0.0	0.07385288447984992	0.03497017794404089	98.85741641534862
0.08	0.005	0.0	0.2700809640198151	0.0	0.09400944378710638	0.034965919725135054	98.69525939862926
0.09	0.005	0.0	0.29316888156156506	0.0	0.11599801045804435	0.034961662024740395	98.53336837002719
0.1	0.005	0.0	0.3144677111849935	0.0	0.1396660547886884	0.03495740484279378	98.37174289323886
0.11	0.005	0.0	0.3341160826994687	0.0	0.1648733241124358	0.03495314817923207	98.21038253267642
0.12	0.005	0.0	0.35224188344804114	0.0	0.19149084006259753	0.03494889203399216	98.04928685346653
0.13	0.005	0.0	0.3689630940339572	0.0	0.21939997653939938	0.03494463640701092	97.88845542144915
0.14	0.005	0.0	0.3843885512343793	0.0	0.24849162304286831	0.03494038129822525	97.72788780317642
0.15	0.005	0.0	0.3986186562742205	0.0	0.27866541357928704	0.034936126707572054	97.56758356591145
0.16	0.005	0.0	0.41174603552344063	0.0	0.30982901151585074	0.03493187263498824	97.4075422776272
0.17	0.005	0.0	0.4238561349003255	0.0	0.3418974687956541	0.03492761908041071	97.24776350700526
0.18	0.005	0.0	0.4350277777761328	0.0	0.3747926290703214	0.03492336604377641	97.08824682343474
0.19	0.005	0.0	0.44533368539487783	0.0	0.4084425730464157	0.03491911352502225	96.92899179701108
0.2	0.005	0.0	0.454840937373977	0.0	0.4427811293596283	0.03491486152408519	96.76999799853489
0.21	0.005	0.0	0.4636114208476481	0.0	0.4777474014979481	0.03491061004090216	96.61126499951081
0.22	0.005	0.0	0.4717022254024621	0.0	0.513285351392127	0.034906359075410114	96.45279237214633
0.23	0.005	0.0	0.4791660150337346	0.0	0.5493434108594838	0.03490210862754603	96.29457968935068
0.24	0.005	0.0	0.4860513784275964	0.0	0.58587411587121	0.03489785869724686	96.13662652473363
0.25	0.005	0.0	0.4924031315160346	0.0	0.6228337920586348	0.034893609284449595	95.97893245260437
0.26	0.005	0.0	0.4982626266909881	0.0	0.660182235132175	0.03488936038909122	95.82149704797035
0.27	0.005	0.0	0.5036680024165782	0.0	0.6978824524016711	0.03488511201110872	95.66431988653618
0.28	0.005	0.0	0.5086544518063785	0.0	0.7359003877307154	0.0348808641504391	95.50740054470236
0.29	0.005	0.0	0.5132544310449034	0.0	0.7742047065316549	0.034876616807019374	95.35073859956432
0.3	0.005	0.0	0.5174978914040991	0.0	0.8127665600413734	0.03487236998078655	95.19433362891112
0.31	0.005	0.0	0.5214124531863076	0.0	0.851559406615805	0.034868123671677645	95.03818521122443
0.32	0.005	0.0	0.5250236068098153	0.0	0.8905588087921308	0.034863877879629704	94.88229292567729
0.33	0.005	0.0	0.528354857101646	0.0	0.929742285751312	0.034859632604579756	94.72665635213306
0.34	0.005	0.0	0.5314278978503412	0.0	0.9690891380207433	0.03485538784646486	94.57127507114424
0.35	0.005	0.0	0.534262732283032	0.0	1.008580325160201	0.03485114360522206	94.41614866395138
0.36	0.005	0.0	0.5368778216993925	0.0	1.0481983167777362	0.03484689988078842	94.26127671248187
0.37	0.005	0.0	0.539290191498399	0.0	1.087926986156396	0.034842656673101005	94.10665879934893
0.38	0.005	0.0	0.5415155495158915	0.0	1.1277514913054245	0.0348384139820969	93.95229450785043
0.39	0.005	0.0	0.5435683891947086	0.0	1.167658172994818	0.03483417180771319	93.79818342196766
0.4	0.005	0.0	0.545462074017391	0.0	1.2076344692007603	0.03482993014988696	93.64432512636448
0.41	0.005	0.0	0.5472089413604115	0.0	1.247668813436434	0.03482568900855532	93.49071920638583
0.42	0.005	0.0	0.5488203630294476	0.0	1.287750573404968	0.034821448383655376	93.33736524805703
0.43	0.005	0.0	0.5503068368736316	0.0	1.3278699610264784	0.03481720827512423	93.18426283808223
0.44	0.005	0.0	0.5516780453026713	0.0	1.3680179747953152	0.03481296868289902	93.03141156384369
0.45	0.005	0.0	0.5529429163023577	0.0	1.408186338696438	0.03480872960691688	92.87881101340041
0.46	0.005	0.0	0.5541096942019651	0.0	1.4483674339343284	0.03480449104711493	92.72646077548708
0.47	0.005	0.0	0.5551859762499244	0.0	1.488554261901242	0.034800253003430336	92.57436043951307
0.48	0.005	0.0	0.5561787754430724	0.0	1.5287403830098358	0.03479601547580024	92.4225095955612
0.49	0.005	0.0	0.5570945632962532	0.0	1.5689198754396498	0.0347917784641618	92.27090783438662
0.5	0.005	0.0	0.5579393026344015	0.0	1.6090873019485856	0.034787541968452206	92.11955474741595
0.51	0.005	0.0	0.5587185016407687	0.0	1.6492376582386603	0.034783305988608605	91.96844992674578
0.52	0.005	0.0	0.559437239939616	0.0	1.6893663474782563	0.03477907052456821	91.8175929651419
0.53	0.005	0.0	0.5601001982824286	0.0	1.7294691506779936	0.0347748355762682	91.6669834560382
0.54	0.005	0.0	0.5607117022389221	0.0	1.7695421854034967	0.03477060114364577	91.51662099353521
0.55	0.005	0.0	0.5612757392757282	0.0	1.8095818889037267	0.03476636722663813	91.36650517239944
0.56	0.005	0.0	0.5617959837249455	0.0	1.849584993424078	0.0347621338251825	91.21663558806216
0.57	0.005	0.0	0.56227583201392	0.0	1.889548493183446	0.0347579009392161	91.06701183661804
0.58	0.005	0.0	0.5627184151052084	0.0	1.9294696321060318	0.03475366856867616	90.91763351482443
0.59	0.005	0.0	0.5631266167716132	0.0	1.9693458856772552	0.03474943671349993	90.76850022010022
0.6	0.005	0.0	0.5635031035391763	0.0	2.0091749330648874	0.03474520537362463	90.61961155052443
0.61	0.005	0.0	0.5638503344704316	0.0	2.048954647669354	0.03474097454898754	90.47096710483542
0.62	0.005	0.0	0.5641705730685308	0.0	2.088683085039238	0.0347367442395259	90.32256648242999
0.63	0.005	0.0	0.5644659117892975	0.0	2.128358460152914	0.034732514445176985	90.17440928336171
0.64	0.005	0.0	0.5647382823259062	0.0	2.167979137796114	0.03472828516587808	90.02649510834028
0.65	0.005	0.0	0.5649894626837645	0.0	2.2075436252112257	0.034724056401566464	89.87882355873055
0.66	0.005	0.0	0.565221093211796	0.0	2.2470505570785524	0.034719828152179416	89.73139423655114
0.67	0.005	0.0	0.5654346910889784	0.0	2.286498682227941	0.03471560041765425	89.58420674447329
0.68	0.005	0.0	0.5656316545005179	0.0	2.325886859454769	0.034711373197928275	89.4372606858202
0.69	0.005	0.0	0.5658132693557325	0.0	2.365214050733163	0.03470714649293879	89.29055566456591
0.7	0.005	0.0	0.565980725641368	0.0	2.4044793063494527	0.03470292030262313	89.1440912853337
0.71	0.005	0.0	0.5661351223579769	0.0	2.443681760352114	0.034698694626918616	88.99786715339543
0.72	0.005	0.0	0.5662774711722023	0.0	2.4828206267444974	0.0346944694657626	88.85188287467066
0.73	0.005	0.0	0.5664087031645162	0.0	2.5218951930671216	0.03469024481909241	88.70613805572548
0.74	0.005	0.0	0.5665296809643396	0.0	2.5609048094597155	0.034686020686845405	88.56063230377083
0.75	0.005	0.0	0.5666412006354561	0.0	2.5998488869051024	0.03468179706895895	88.4153652266622
0.76	0.005	0.0	0.5667439945313891	0.0	2.638726894201665	0.034677573965370405	88.27033643289846
0.77	0.005	0.0	0.5668387366971612	0.0	2.6775383529525976	0.034673351376017146	88.12554553162079
0.78	0.005	0.0	0.5669260520526899	0.0	2.7162828293483505	0.03466912930083656	87.98099213261098
0.79	0.005	0.0	0.5670065174012862	0.0	2.754959933234118	0.034664907739766035	87.83667584629109
0.8	0.005	0.0	0.5670806635290365	0.0	2.7935693158981016	0.03466068669274297	87.69259628372237
0.81	0.005	0.0	0.5671489779811572	0.0	2.8321106674255887	0.034656466159704774	87.54875305660437
0.82	0.005	0.0	0.5672119130325486	0.0	2.870583709643911	0.03465224614058886	87.40514577727292
0.83	0.005	0.0	0.5672698867549458	0.0	2.9089881951565273	0.03464802663533264	87.26177405869979
0.84	0.005	0.0	0.5673232842975187	0.0	2.9473239060614698	0.03464380764387355	87.11863751449181
0.85	0.005	0.0	0.5673724586372856	0.0	2.9855906530014873	0.03463958916614903	86.97573575889005
0.86	0.005	0.0	0.5674177363159686	0.0	3.0237882701728616	0.03463537120209652	86.83306840676796
0.87	0.005	0.0	0.567459420202241	0.0	3.061916612863933	0.03463115375165347	86.69063507363023
0.88	0.005	0.0	0.5674977896483541	0.0	3.0999755573070003	0.03462693681475734	86.54843537561266
0.89	0.005	0.0	0.5675331016043532	0.0	3.1379649994757153	0.034622720391345604	86.40646892948075
0.9	0.005	0.0	0.5675655913558818	0.0	3.175884854361729	0.03461850448135572	86.26473535262922
0.91	0.005	0.0	0.5675954774718492	0.0	3.2137350516835785	0.03461428908472519	86.12323426307955
0.92	0.005	0.0	0.5676229625304653	0.0	3.2515155352390925	0.03461007420139149	85.98196527947954
0.93	0.005	0.0	0.5676482332793963	0.0	3.2892262627539877	0.03460585983129213	85.84092802110303
0.94	0.005	0.0	0.5676714613533137	0.0	3.326867205068033	0.034601645974364596	85.70012210784832
0.95	0.005	0.0	0.5676928036569927	0.0	3.3644383457755387	0.03459743263054641	85.55954716023794
0.96	0.005	0.0	0.5677124061220346	0.0	3.401939677997084	0.0345932197997751	85.41920279941598
0.97	0.005	0.0	0.5677304041719229	0.0	3.439371203967139	0.034589007481988183	85.27908864714753
0.98	0.005	0.0	0.5677469227377965	0.0	3.476732935019613	0.0345847956771232	85.13920432581872
0.99	0.005	0.0	0.5677620768736349	0.0	3.5140248909535434	0.03458058438511769	84.99954945843491
1.0	0.005	0.0	0.5677759712692658	0.0	3.551247100364327	0.034576373605909205	84.86012366862084
1.01	0.005	0.0	0.5677887029573876	0.0	3.5883995983750934	0.03457216333943531	84.72092658061806
1.02	0.005	0.0	0.567800362278845	0.0	3.6254824257955702	0.034567953585633554	84.58195781928359
1.03	0.005	0.0	0.5678110328826289	0.0	3.6624956291220863	0.03456374434444153	84.44321701008991
1.04	0.005	0.0	0.5678207918322901	0.0	3.6994392604374413	0.03455953561579681	84.30470377912462
